   621.855200000000       0.000000000000000E+000
   629.789900000000       0.000000000000000E+000
   668.540700000000       0.000000000000000E+000
   719.657100000000       0.000000000000000E+000
   745.537500000000       0.000000000000000E+000
   870.605600000000       0.000000000000000E+000
   877.595000000000       0.000000000000000E+000
   927.633900000000        2613.21279317797     
   942.505000000000        8874.30303793460     
   1063.72420000000        10388.4097941536     
   1114.21730000000        654.019519462958     
   1126.89230000000        1342.52982039819     
   1193.53610000000        31290.7655045798     
   1221.67020000000        17686.9753363327     
   1343.88230000000        362.135810487869     
   1468.78360000000        56013.5458354841     
   1481.09140000000        52850.3378311671     
   1568.78060000000        41943.7858932743     
   1638.19310000000        51.1935847151558     
   3302.31480000000        742.571921565785     
   3313.85920000000        9496.62971152060     
   3319.34780000000        125480.559273262     
   3628.64480000000        142824.345785148     
   3646.98600000000        306278.029763679     
   1243.71040000000       0.000000000000000E+000
   1259.57980000000       0.000000000000000E+000
   1337.08140000000       0.000000000000000E+000
   1439.31420000000       0.000000000000000E+000
   1491.07500000000       0.000000000000000E+000
   1741.21120000000       0.000000000000000E+000
   1755.19000000000       0.000000000000000E+000
   1855.26780000000        366.920891061247     
   1885.01000000000        4969.45479186663     
   2127.44840000000        4435.28548228833     
   2228.43460000000        12.4870267222137     
   2253.78460000000        51.3487117054234     
   2387.07220000000        57654.5607748616     
   2443.34040000000        8790.69713180143     
   2687.76460000000        2.16777934606514     
   2937.56720000000        82702.6781311666     
   2962.18280000000        61351.1541453620     
   3137.56120000000        24348.5696144617     
   3276.38620000000       2.385045954354227E-002
   6604.62960000000       0.612718097009705     
   6627.71840000000        99.6492946013462     
   6638.69560000000        18540.5707675097     
   7257.28960000000        18200.8403788031     
   7293.97200000000        89522.6254617429     
   1865.56560000000       0.000000000000000E+000
   1889.36970000000       0.000000000000000E+000
   2005.62210000000       0.000000000000000E+000
   2158.97130000000       0.000000000000000E+000
   2236.61250000000       0.000000000000000E+000
   2611.81680000000       0.000000000000000E+000
   2632.78500000000       0.000000000000000E+000
   2782.90170000000        14.4890070361693     
   2827.51500000000        782.479716385510     
   3191.17260000000        532.509056719290     
   3342.65190000000       6.705292386728895E-002
   3380.67690000000       0.552361493679356     
   3580.60830000000        29859.8563212136     
   3665.01060000000        1228.66122773985     
   4031.64690000000       3.649645971947447E-003
   4406.35080000000        34332.7365739139     
   4443.27420000000        20025.9879042905     
   4706.34180000000        3974.96463460032     
   4914.57930000000       3.125147127976541E-006
   9906.94440000000       1.421920817004591E-004
   9941.57760000000       0.294083967886760     
   9958.04340000000        770.478132985218     
   10885.9344000000        652.336618251139     
   10940.9580000000        7359.34150465973     
   2487.42080000000       0.000000000000000E+000
   2519.15960000000       0.000000000000000E+000
   2674.16280000000       0.000000000000000E+000
   2878.62840000000       0.000000000000000E+000
   2982.15000000000       0.000000000000000E+000
   3482.42240000000       0.000000000000000E+000
   3510.38000000000       0.000000000000000E+000
   3710.53560000000       0.301394309675884     
   3770.02000000000        64.9156645932252     
   4254.89680000000        33.6821690476261     
   4456.86920000000       1.896629728297153E-004
   4507.56920000000       3.129866144640845E-003
   4774.14440000000        8150.58487586668     
   4886.68080000000        90.4693919912249     
   5375.52920000000       3.236611910479185E-006
   5875.13440000000        7509.79860566181     
   5924.36560000000        3444.01838491163     
   6275.12240000000        341.851592122840     
   6552.77240000000       2.156988893217630E-010
   13209.2592000000       1.738176304599399E-008
   13255.4368000000       4.571643105830049E-004
   13277.3912000000        16.8656632730679     
   14514.5792000000        12.3156503194344     
   14587.9440000000        318.678285272624     
