   621.855200000000       0.000000000000000E+000
   629.789900000000       0.000000000000000E+000
   668.540700000000       0.000000000000000E+000
   719.657100000000       0.000000000000000E+000
   745.537500000000       0.000000000000000E+000
   870.605600000000       0.000000000000000E+000
   877.595000000000       0.000000000000000E+000
   927.633900000000      -0.187358904594217     
   942.505000000000       0.374177040461317     
   1063.72420000000       0.326714577793939     
   1114.21730000000       6.908833181502398E-002
   1126.89230000000      -9.778536426407874E-002
   1193.53610000000       0.678760128797335     
   1221.67020000000       0.352505311041381     
   1343.88230000000      -3.868493949042817E-002
   1468.78360000000      -0.607580029763748     
   1481.09140000000       0.538732855743496     
   1568.78060000000       0.380961019230811     
   1638.19310000000       1.079221566963609E-002
   3302.31480000000       1.436253497100923E-002
   3313.85920000000       5.121797463233130E-002
   3319.34780000000       0.192195759094154     
   3628.64480000000       0.178490432974365     
   3646.98600000000       0.270320659461281     
